"serial_no","province","district","agro_eco_r","climatic_z","agro_eco_z","terrain","major_soil","anual_r_fmm","gps_location","x","y","season","rice_variety","date_of_maturity","age_das","stage_of_maturity","prediction_on_suseptibility_of_rice_variety","soil_type","rice_ecosystem","irrigation","topography","flooded_y_n","method_of_planting","is_the_farmer_aware_of_mg_before","rep_no","gall_count","terrain_adj","infection_status"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",18,4,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",19,17,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",20,11,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",21,6,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",22,4,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",23,15,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",24,20,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",25,2,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",26,0,"Other","No"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",27,6,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",28,18,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",29,53,"Other","Yes"
22,"Southern","Matara","WM1a","WET ZONE","MID COUNTRY","Mountanious, steeply dissected, hilly & rolling","Red Yellow Podzolic soils with semi prominent A1 horizon & Lithosol soill",3300,"6.3464640, 80.4988626",80.4988626,6.346464,"Maha","At 362","110",90,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Gentle slope","No","Direct seeded","Yes",30,7,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",1,12,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",2,15,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",3,9,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",4,12,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",5,12,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",6,3,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",7,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",8,4,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",9,9,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",10,36,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",11,12,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",12,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",13,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",14,15,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",15,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",16,3,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",17,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",18,8,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",19,8,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",20,2,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",21,2,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",22,7,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",23,22,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",24,12,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",25,12,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",26,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",27,2,"Other","Yes"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",28,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",29,0,"Other","No"
23,"Uva","Badulla","IM1c","INTERMEDIATE ZONE","MID COUNTRY","very steep, hilly & Rolling","RBL, IBL,Mountain Regosol & Lithosol soils",1300,"7.0794670, 81.0087850",81.008785,7.079467,"Maha","At 362","110",105,"Ripening","Suseptible","Sand mixed clay","Irrigated","Minor irrigation","Terraces","No","Direct seeded","No",30,3,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",1,11,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",2,9,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",3,15,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",4,3,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",5,4,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",6,9,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",7,3,"Other","Yes"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",8,0,"Other","No"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",9,0,"Other","No"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",10,0,"Other","No"
24,"North Western","Kurunegala","WM3b","WET ZONE","MID COUNTRY","Hilly, Rolling,undulating & steep","Reddish Brown Latosolic, Immature Brown Loam, Low Humic Gley soils",1400,"7.4943210, 80.4702920",80.470292,7.494321,"Maha","Bg 379-2","120",90,"Reproductive","Unconfirmed","Clay","Irrigated","Major irrigation","Flat land","No","Direct seeded","No",11,6,"Other","Yes"
